﻿vt_symbol,symbol,exchange,tushare_ts_code,trade_date,tail_start,tail_end,start_datetime,end_datetime,reference_date,ma5,alphaagent_import_columns,note
688027.SSE,688027,SSE,688027.SH,2026-03-10,14:30,14:57,2026-03-10 14:30:00,2026-03-10 14:57:00,2026-03-09,672.704,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688297.SSE,688297,SSE,688297.SH,2026-03-10,14:30,14:57,2026-03-10 14:30:00,2026-03-10 14:57:00,2026-03-09,60.153999999999996,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688433.SSE,688433,SSE,688433.SH,2026-03-10,14:30,14:57,2026-03-10 14:30:00,2026-03-10 14:57:00,2026-03-09,97.3,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688519.SSE,688519,SSE,688519.SH,2026-03-10,14:30,14:57,2026-03-10 14:30:00,2026-03-10 14:57:00,2026-03-09,109.524,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688662.SSE,688662,SSE,688662.SH,2026-03-10,14:30,14:57,2026-03-10 14:30:00,2026-03-10 14:57:00,2026-03-09,61.572,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688779.SSE,688779,SSE,688779.SH,2026-03-10,14:30,14:57,2026-03-10 14:30:00,2026-03-10 14:57:00,2026-03-09,11.044,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
300442.SZSE,300442,SZSE,300442.SZ,2026-03-11,14:30,14:57,2026-03-11 14:30:00,2026-03-11 14:57:00,2026-03-10,94.864,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688025.SSE,688025,SSE,688025.SH,2026-03-11,14:30,14:57,2026-03-11 14:30:00,2026-03-11 14:57:00,2026-03-10,262.62399999999997,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688170.SSE,688170,SSE,688170.SH,2026-03-11,14:30,14:57,2026-03-11 14:30:00,2026-03-11 14:57:00,2026-03-10,52.604,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688312.SSE,688312,SSE,688312.SH,2026-03-11,14:30,14:57,2026-03-11 14:30:00,2026-03-11 14:57:00,2026-03-10,53.763999999999996,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688390.SSE,688390,SSE,688390.SH,2026-03-11,14:30,14:57,2026-03-11 14:30:00,2026-03-11 14:57:00,2026-03-10,96.748,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688530.SSE,688530,SSE,688530.SH,2026-03-11,14:30,14:57,2026-03-11 14:30:00,2026-03-11 14:57:00,2026-03-10,34.148,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688629.SSE,688629,SSE,688629.SH,2026-03-11,14:30,14:57,2026-03-11 14:30:00,2026-03-11 14:57:00,2026-03-10,115.65599999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688661.SSE,688661,SSE,688661.SH,2026-03-11,14:30,14:57,2026-03-11 14:30:00,2026-03-11 14:57:00,2026-03-10,92.796,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
300394.SZSE,300394,SZSE,300394.SZ,2026-03-12,14:30,14:57,2026-03-12 14:30:00,2026-03-12 14:57:00,2026-03-11,327.224,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688028.SSE,688028,SSE,688028.SH,2026-03-12,14:30,14:57,2026-03-12 14:30:00,2026-03-12 14:57:00,2026-03-11,113.28399999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688031.SSE,688031,SSE,688031.SH,2026-03-12,14:30,14:57,2026-03-12 14:30:00,2026-03-12 14:57:00,2026-03-11,242.762,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688059.SSE,688059,SSE,688059.SH,2026-03-12,14:30,14:57,2026-03-12 14:30:00,2026-03-12 14:57:00,2026-03-11,130.648,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688170.SSE,688170,SSE,688170.SH,2026-03-12,14:30,14:57,2026-03-12 14:30:00,2026-03-12 14:57:00,2026-03-11,52.958000000000006,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688312.SSE,688312,SSE,688312.SH,2026-03-12,14:30,14:57,2026-03-12 14:30:00,2026-03-12 14:57:00,2026-03-11,53.013999999999996,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688503.SSE,688503,SSE,688503.SH,2026-03-12,14:30,14:57,2026-03-12 14:30:00,2026-03-12 14:57:00,2026-03-11,90.714,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688629.SSE,688629,SSE,688629.SH,2026-03-12,14:30,14:57,2026-03-12 14:30:00,2026-03-12 14:57:00,2026-03-11,115.56199999999998,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
002506.SZSE,002506,SZSE,002506.SZ,2026-03-13,14:30,14:57,2026-03-13 14:30:00,2026-03-13 14:57:00,2026-03-12,5.848000000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688170.SSE,688170,SSE,688170.SH,2026-03-13,14:30,14:57,2026-03-13 14:30:00,2026-03-13 14:57:00,2026-03-12,52.82000000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688308.SSE,688308,SSE,688308.SH,2026-03-13,14:30,14:57,2026-03-13 14:30:00,2026-03-13 14:57:00,2026-03-12,87.554,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688343.SSE,688343,SSE,688343.SH,2026-03-13,14:30,14:57,2026-03-13 14:30:00,2026-03-13 14:57:00,2026-03-12,97.79,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688390.SSE,688390,SSE,688390.SH,2026-03-13,14:30,14:57,2026-03-13 14:30:00,2026-03-13 14:57:00,2026-03-12,99.038,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688498.SSE,688498,SSE,688498.SH,2026-03-13,14:30,14:57,2026-03-13 14:30:00,2026-03-13 14:57:00,2026-03-12,871.1119999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688503.SSE,688503,SSE,688503.SH,2026-03-13,14:30,14:57,2026-03-13 14:30:00,2026-03-13 14:57:00,2026-03-12,90.63399999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688593.SSE,688593,SSE,688593.SH,2026-03-13,14:30,14:57,2026-03-13 14:30:00,2026-03-13 14:57:00,2026-03-12,33.674,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
600487.SSE,600487,SSE,600487.SH,2026-03-16,14:30,14:57,2026-03-16 14:30:00,2026-03-16 14:57:00,2026-03-13,49.522000000000006,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688390.SSE,688390,SSE,688390.SH,2026-03-16,14:30,14:57,2026-03-16 14:30:00,2026-03-16 14:57:00,2026-03-13,100.09400000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688498.SSE,688498,SSE,688498.SH,2026-03-16,14:30,14:57,2026-03-16 14:30:00,2026-03-16 14:57:00,2026-03-13,876.792,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688525.SSE,688525,SSE,688525.SH,2026-03-16,14:30,14:57,2026-03-16 14:30:00,2026-03-16 14:57:00,2026-03-13,211.398,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688548.SSE,688548,SSE,688548.SH,2026-03-16,14:30,14:57,2026-03-16 14:30:00,2026-03-16 14:57:00,2026-03-13,25.424,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688556.SSE,688556,SSE,688556.SH,2026-03-16,14:30,14:57,2026-03-16 14:30:00,2026-03-16 14:57:00,2026-03-13,16.330000000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688593.SSE,688593,SSE,688593.SH,2026-03-16,14:30,14:57,2026-03-16 14:30:00,2026-03-16 14:57:00,2026-03-13,33.684000000000005,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688779.SSE,688779,SSE,688779.SH,2026-03-16,14:30,14:57,2026-03-16 14:30:00,2026-03-16 14:57:00,2026-03-13,11.902,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
002202.SZSE,002202,SZSE,002202.SZ,2026-03-17,14:30,14:57,2026-03-17 14:30:00,2026-03-17 14:57:00,2026-03-16,30.49,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688195.SSE,688195,SSE,688195.SH,2026-03-17,14:30,14:57,2026-03-17 14:30:00,2026-03-17 14:57:00,2026-03-16,231.04000000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688297.SSE,688297,SSE,688297.SH,2026-03-17,14:30,14:57,2026-03-17 14:30:00,2026-03-17 14:57:00,2026-03-16,55.51800000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688307.SSE,688307,SSE,688307.SH,2026-03-17,14:30,14:57,2026-03-17 14:30:00,2026-03-17 14:57:00,2026-03-16,56.25599999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688498.SSE,688498,SSE,688498.SH,2026-03-17,14:30,14:57,2026-03-17 14:30:00,2026-03-17 14:57:00,2026-03-16,897.3299999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688593.SSE,688593,SSE,688593.SH,2026-03-17,14:30,14:57,2026-03-17 14:30:00,2026-03-17 14:57:00,2026-03-16,33.724000000000004,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688717.SSE,688717,SSE,688717.SH,2026-03-17,14:30,14:57,2026-03-17 14:30:00,2026-03-17 14:57:00,2026-03-16,136.328,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688779.SSE,688779,SSE,688779.SH,2026-03-17,14:30,14:57,2026-03-17 14:30:00,2026-03-17 14:57:00,2026-03-16,12.03,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
002384.SZSE,002384,SZSE,002384.SZ,2026-03-18,14:30,14:57,2026-03-18 14:30:00,2026-03-18 14:57:00,2026-03-17,110.748,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
002506.SZSE,002506,SZSE,002506.SZ,2026-03-18,14:30,14:57,2026-03-18 14:30:00,2026-03-18 14:57:00,2026-03-17,5.6,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688172.SSE,688172,SSE,688172.SH,2026-03-18,14:30,14:57,2026-03-18 14:30:00,2026-03-18 14:57:00,2026-03-17,41.966,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688519.SSE,688519,SSE,688519.SH,2026-03-18,14:30,14:57,2026-03-18 14:30:00,2026-03-18 14:57:00,2026-03-17,126.742,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688593.SSE,688593,SSE,688593.SH,2026-03-18,14:30,14:57,2026-03-18 14:30:00,2026-03-18 14:57:00,2026-03-17,33.626,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688661.SSE,688661,SSE,688661.SH,2026-03-18,14:30,14:57,2026-03-18 14:30:00,2026-03-18 14:57:00,2026-03-17,92.75,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688689.SSE,688689,SSE,688689.SH,2026-03-18,14:30,14:57,2026-03-18 14:30:00,2026-03-18 14:57:00,2026-03-17,35.932,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688766.SSE,688766,SSE,688766.SH,2026-03-18,14:30,14:57,2026-03-18 14:30:00,2026-03-18 14:57:00,2026-03-17,255.82600000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
002506.SZSE,002506,SZSE,002506.SZ,2026-03-19,14:30,14:57,2026-03-19 14:30:00,2026-03-19 14:57:00,2026-03-18,5.512,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
601179.SSE,601179,SSE,601179.SH,2026-03-19,14:30,14:57,2026-03-19 14:30:00,2026-03-19 14:57:00,2026-03-18,17.78,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688170.SSE,688170,SSE,688170.SH,2026-03-19,14:30,14:57,2026-03-19 14:30:00,2026-03-19 14:57:00,2026-03-18,51.565999999999995,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688275.SSE,688275,SSE,688275.SH,2026-03-19,14:30,14:57,2026-03-19 14:30:00,2026-03-19 14:57:00,2026-03-18,111.02000000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688308.SSE,688308,SSE,688308.SH,2026-03-19,14:30,14:57,2026-03-19 14:30:00,2026-03-19 14:57:00,2026-03-18,92.522,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688498.SSE,688498,SSE,688498.SH,2026-03-19,14:30,14:57,2026-03-19 14:30:00,2026-03-19 14:57:00,2026-03-18,877.506,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688519.SSE,688519,SSE,688519.SH,2026-03-19,14:30,14:57,2026-03-19 14:30:00,2026-03-19 14:57:00,2026-03-18,130.142,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688593.SSE,688593,SSE,688593.SH,2026-03-19,14:30,14:57,2026-03-19 14:30:00,2026-03-19 14:57:00,2026-03-18,33.958,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
002384.SZSE,002384,SZSE,002384.SZ,2026-03-20,14:30,14:57,2026-03-20 14:30:00,2026-03-20 14:57:00,2026-03-19,111.748,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
603986.SSE,603986,SSE,603986.SH,2026-03-20,14:30,14:57,2026-03-20 14:30:00,2026-03-20 14:57:00,2026-03-19,299.084,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688127.SSE,688127,SSE,688127.SH,2026-03-20,14:30,14:57,2026-03-20 14:30:00,2026-03-20 14:57:00,2026-03-19,56.891999999999996,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688172.SSE,688172,SSE,688172.SH,2026-03-20,14:30,14:57,2026-03-20 14:30:00,2026-03-20 14:57:00,2026-03-19,42.468,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688275.SSE,688275,SSE,688275.SH,2026-03-20,14:30,14:57,2026-03-20 14:30:00,2026-03-20 14:57:00,2026-03-19,111.15799999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688325.SSE,688325,SSE,688325.SH,2026-03-20,14:30,14:57,2026-03-20 14:30:00,2026-03-20 14:57:00,2026-03-19,128.486,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688390.SSE,688390,SSE,688390.SH,2026-03-20,14:30,14:57,2026-03-20 14:30:00,2026-03-20 14:57:00,2026-03-19,95.82,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688700.SSE,688700,SSE,688700.SH,2026-03-20,14:30,14:57,2026-03-20 14:30:00,2026-03-20 14:57:00,2026-03-19,51.934000000000005,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
000988.SZSE,000988,SZSE,000988.SZ,2026-03-23,14:30,14:57,2026-03-23 14:30:00,2026-03-23 14:57:00,2026-03-20,115.83599999999998,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
002506.SZSE,002506,SZSE,002506.SZ,2026-03-23,14:30,14:57,2026-03-23 14:30:00,2026-03-23 14:57:00,2026-03-20,5.39,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
600938.SSE,600938,SSE,600938.SH,2026-03-23,14:30,14:57,2026-03-23 14:30:00,2026-03-23 14:57:00,2026-03-20,41.144,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
601857.SSE,601857,SSE,601857.SH,2026-03-23,14:30,14:57,2026-03-23 14:30:00,2026-03-23 14:57:00,2026-03-20,12.118,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688158.SSE,688158,SSE,688158.SH,2026-03-23,14:30,14:57,2026-03-23 14:30:00,2026-03-23 14:57:00,2026-03-20,44.912,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688331.SSE,688331,SSE,688331.SH,2026-03-23,14:30,14:57,2026-03-23 14:30:00,2026-03-23 14:57:00,2026-03-20,117.80999999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
